2451094|32863|4718|47474|1586371|468|30565|45390|418221|2|40630|2|287|7|3|31|4010|2|19.62|0.39|20.01|61.98|17.32|12.16|0.37|7.09|79.69|
2451012|57416|7858|74632|391378|4477|43176|51384|1440173|6507|23241|4|19|10|4|8|4011|86|543.52|27.17|570.69|32.37|294.12|396.76|121.81|24.95|353.66|
2451002|30679|17888|74632|391378|4477|43176|12171|1012373|4381|45589|4|14|6|4|32|4011|43|0.00|0.00|0.00|45.86|2042.50|0.00|0.00|0.00|2088.36|
2451141|28285|9895|16829|507153||48201|25132|||29447||69||||4012||||||240.70|1174.07|||304.32|
2451015|62017|12958|39794|1756385|2929|15920|19354|1391463|5997|14484|1|74|12|4|13|4015|3|118.11|4.72|122.83|23.56|68.67|9.44|2.17|106.50|96.95|
2451040|37755|3908|39794|1756385|2929|15920|90897|863938|559|29533|1|73|16|5|31|4015|27|5514.21|55.14|5569.35|10.56|1002.51|4080.51|329.75|1103.95|1068.21|
2450946|45290|6872|39794|1756385|2929|15920|70408|1290074|6530|49386|1|66|1|2|3|4015|8|1197.68|23.95|1221.63|64.45|550.88|778.49|222.17|197.02|639.28|
2451019|21691|4682|92681|284168|455|28342|93745|1570719|7046|16926|4|96|20|2|7|4016|41|3787.17|189.35|3976.52|17.57|1042.63|1363.38|1672.41|751.38|1249.55|
2451073|59844|616||1210172||46362||819351|||4|||1|20|4017|43|1262.48||1275.10||||||78.38|
2450976|33646|3844|20563|1620086|409|15932|83564|1887749|4244|39092|2|57|10|5|15|4019|15|253.35|2.53|255.88|37.50|337.80|17.73|2.35|233.27|377.83|
2451053|60240|14012|20563|1620086|409|15932|35066|1165613|2297|46534|2|12|19|1|5|4019|38|225.72|15.80|241.52|48.36|246.24|119.63|88.05|18.04|310.40|
2450946|82885|17998|38850|1821187|324|3861|4027|369664|177|1090|1|231|16|4|2|4020|37|5431.97|488.87|5920.84|34.36|638.99|5269.01|19.55|143.41|1162.22|
2450999|44456|17929|38850|1821187|324|3861|38850|1821187|5136|3861|1|102|16|1|21|4020|5|306.65|3.06|309.71|84.79|306.65|239.18|45.87|21.60|394.50|
2450921|18383|5137|55961|1322902|2290|40431|22044|1446005|3236|2867|4|228|20|4|35|4021|24|2184.96|65.54|2250.50|70.29|421.20|852.13|626.43|706.40|557.03|
2451002|1342|15124|2294|444638|582|27326|64840|1368417|1187|9910|1|20|13|3|13|4022|46|95.68|4.78|100.46|10.98|29.90|24.87|48.15|22.66|45.66|
2451048|9842|12352|2294|444638|582|27326|13359|1452829|6085|988|1|252|10|3|26|4022|3|22.92|1.83|24.75|39.22|19.65|6.87|12.35|3.70|60.70|
2450924|26596|17188||444638|||||6807||1|27|8||5|4022||141.18||149.65||11.70|24.00|79.68|37.50||
2451005|69957|12146|88892|1201397|3149|6054|36946|700765|3821|39677|2|12|5|1|2|4024|25|2656.00|53.12|2709.12|61.12|1883.50|1965.44|573.16|117.40|1997.74|
2451111|59850|10111|68242|1780303|2764|49225|77791|184657|6842|46274|2|18|9|4|19|4025|32|3510.08|210.60|3720.68|8.22|1982.08|561.61|530.72|2417.75|2200.90|
2450964|76164|8641|68242|1780303|2764|49225|61758|1785695|378|37814|2|29|16|2|20|4025|34|1745.56|87.27|1832.83|13.25|693.94|1378.99|333.57|33.00|794.46|
2451052|62420|944|73308||||||1897|34959||||||4029|||20.72||46.74|315.30||253.66|176.28||
2451011|39974|6313|88673|787628|630|25585|88673|787628|4631|25585|2|45|12|2|29|4031|8|84.08|4.20|88.28|52.51|774.16|4.20|67.89|11.99|830.87|
2451080|47879|9056|88673|787628|630|25585|15720|1455592|6940|49441|2|13|11|4|15|4031|73|12179.32|1096.13|13275.45|36.02|4615.06|6089.66|304.48|5785.18|5747.21|
2450956|51701|17540|88673|787628|630|25585|27331|1006850|3752|9054|2|51|13|5|32|4031|1|8.18|0.57|8.75|49.47|5.45|2.78|1.18|4.22|55.49|
2451004|56680|3217|17576|1380474|1772|19870|4303|1095684|1994|6351|2|217|2|2|14|4033|5|53.50|0.53|54.03|33.95|115.95|20.33|12.27|20.90|150.43|
2451067|19287|146|16767|108945|5476|26807|15066|892463|3675|4134|4|281|4|3|17|4034|3|203.88|0.00|203.88|25.49|72.06|165.14|17.82|20.92|97.55|
2451019|30728|10358|63491|1850029|4920|1011|55838|1553034|3568|26855|4|83|3|5|24|4039|17|260.27|13.01|273.28|87.86|73.10|192.59|18.27|49.41|173.97|
2451039|45482|13513|63491|1850029|4920|1011|62908|310631|6206|12181|4|86|13|3|28|4039|21|2386.65|190.93|2577.58|40.09|997.29|2362.78|10.50|13.37|1228.31|
2450964|79149|9070|9156|1256301|1399|48544|35906|1436406|4532|23905|4|30|10|3|9|4040|51|285.09|8.55|293.64|54.74|260.10|8.55|146.56|129.98|323.39|
2451097|73226|259|27489|571866|3443|26220|60670|193125|1170|8862|2|46|4|4|4|4043|23|2123.36|148.63|2271.99|4.50|52.21|445.90|1341.96|335.50|205.34|
2451073|33764|5557|96029|1721733|237|31941|51797|1558747|2986|6072|1|82|16|2|11|4045|15|205.95|10.29|216.24|70.60|39.90|28.83|90.33|86.79|120.79|
2450989|46861|7802|96029|1721733|237|31941|46642|1759175|736|47544|1|39|1|4|30|4045|27|1440.99|0.00|1440.99|95.39|153.09|590.80|399.58|450.61|248.48|
2450977|23463|10849|17646|1237596|1993|41990|65494|684045|2201|20404|2|72|13|1|4|4046|4|54.60|3.27|57.87|34.13|316.80|25.11|1.76|27.73|354.20|
2451056|26152|17296|17646|1237596|1993|41990|3151|1824657|700|21943|2|6|5|3|14|4046|76|1370.28|123.32|1493.60|42.55|1108.84|1329.17|36.17|4.94|1274.71|
2451031|53078|10376|36666|785356|6046|6289|81856|1628383|6150|45517|2|65|11|3|13|4047|1|32.59|0.97|33.56|57.02|11.40|31.28|0.36|0.95|69.39|
2451081|73549|8042|46868|1431401|1534|30467|66800|1225108|3590|30025|4|14|17|4|34|4051|20|164.80|14.83|179.63|41.78|1084.20|103.82|17.07|43.91|1140.81|
2451159|56619|7670|46431|1428790|5196|39555|48047|294433|409|47138|2|276|19|5|24|4052|19|285.00|11.40|296.40|6.46|649.42|182.40|25.65|76.95|667.28|
2450969|67049|4147|342|870760|25|33643|31109|1407214|1527|42640|4|67|19|2|25|4054|2|300.44|9.01|309.45|58.60|166.92|162.23|96.74|41.47|234.53|
2451108|74678|8491|65910|1207150|6790|25630|20538|173597|6202|39607|1|28|9|4|19|4056|9|244.71|17.12|261.83|59.81|63.27|244.71|0.00|0.00|140.20|
2450970|26144|17918|95064|6534|1651|37568|75708|237245|6885|14125|4|5|12|2|24|4058|31|1872.40|149.79|2022.19|99.00|1317.50|243.41|309.50|1319.49|1566.29|
2451144|77910|11803|95064|6534|1651|37568|43765|193058|1993|19728|4|83|13|5|20|4058|27|1875.96|150.07|2026.03|92.15|26.73|93.79|71.28|1710.89|268.95|
2451056|14516|6244|95064|6534|1651|37568|98577|1277364|2459|18801|4|14|13|3|35|4058|31|1463.20|58.52|1521.72|16.74|684.48|43.89|1050.28|369.03|759.74|
2451024|44480|14974|3301|950818|4735|49852|39215|1101555|1945|40288|1|99|11|1|26|4059|61|1885.51|0.00|1885.51|49.41|365.39|1206.72|224.00|454.79|414.80|
2450971|72959|13312|81888|404340|2345|7150|81214|1024547|1539|6931|2|57|7|4|28|4061|31|1297.04|12.97|1310.01|1.04|305.04|894.95|394.04|8.05|319.05|
2451027|58785|15751|81888|404340|2345|7150|16179|1324262|6934|31253|2|7|3|5|34|4061|73|2212.63|0.00|2212.63|40.50|737.30|1239.07|554.92|418.64|777.80|
2450972|44760|4162|55959|947139|5072|47852|8040|271972|2330|15935|2|1|16|1|4|4062|7|449.82|4.49|454.31|89.86|184.73|382.34|39.81|27.67|279.08|
2451089|74275|4072|26275|814521|720|35366|41009|566511|5189|40667|2|17|1|4|35|4063|59|1828.41|146.27|1974.68|15.30|98.53|1481.01|48.63|298.77|260.10|
2451051|20251|11930|26275|814521|720|35366|99946|367069|2632|21748|2|234|10|3|14|4063|4|453.88|13.61|467.49|28.14|11.20|376.72|44.75|32.41|52.95|
2451070|43240|4717|37213|1031118|5023|25328|44442|1452761|637|26560|4|54|2|5|28|4064|15|46.80|0.46|47.26|96.28|483.90|17.78|1.45|27.57|580.64|
2451070|62347|9001|37213|1031118|5023|25328|95904|58941|835|13576|4|55|5|4|3|4064|16|2099.84|62.99|2162.83|9.20|1384.96|692.94|703.45|703.45|1457.15|
2451067|69033|2761|52247|1111632|3464|5649|30826|57929|5036|23743|2|67|4|3|5|4065|21|1578.36|47.35|1625.71|54.55|779.10|773.39|152.94|652.03|881.00|
2451051|82795|4054|52247|1111632|3464|5649|13218|152869|999|29882|2|255|11|4|32|4065|25|1894.00|37.88|1931.88|61.25|2017.50|75.76|90.91|1727.33|2116.63|
2450997|73288|17980|6387|108114|3888|44815|30298|960716|1264|1817|2|54|8|4|5|4067|4|25.96|0.00|25.96|4.22|23.84|3.11|4.11|18.74|28.06|
2450951|59860|4267|63317|1611299|1681|22463|50655|1649602|5|20855|4|22|11|1|34|4068|12|428.04|8.56|436.60|27.00|713.40|55.64|156.40|216.00|748.96|
2451140|74212|8104|36372|1220979|1139|17299|10662|1322084|3761|10638|2|27|9|1|8|4069|9|1700.28|102.01|1802.29|61.45|1133.55|969.15|350.94|380.19|1297.01|
2451010|24401|17383|36372||1139||60097|1691376||||90||2||4069|||0.00||87.62||489.65|188.00|12.00|96.46|
2451004|56219|12832|36372|1220979|1139|17299|3545|617637|5775|35866|2|78|13|4|17|4069|52|4047.16|202.35|4249.51|5.13|1627.60|2225.93|1529.83|291.40|1835.08|
2451015|39025|11642|43654|1345099|2544|12036|22208|27126|3429|18532|1|7|1|4|22|4070|66|3387.12|237.09|3624.21|22.75|1638.78|846.78|2006.86|533.48|1898.62|
2450969|74910|13346|43654|1345099|2544|12036|22448|1256986|2215|36997|1|71|17|1|28|4070|2|29.40|1.17|30.57|7.67|25.20|23.52|3.11|2.77|34.04|
2451048|3698|8660|32597|1381690|6783|38276|66554|976031|3274|48564|2|46|7|2|12|4072|8|36.96|1.47|38.43|61.68|32.56|34.74|0.02|2.20|95.71|
2451089|75170|11335|22880|1092077|5627|41624|80709|760621|5408|13748|4|243|15|5|32|4073|1|38.30|0.38|38.68|4.29|22.42|32.55|3.16|2.59|27.09|
2450995|78193|98|83744|1839667|5190|8266|57495|34942|7027|42712|4|26|7|2|12|4075|16|64.00|1.28|65.28|34.17|112.00|13.44|28.31|22.25|147.45|
2451084|61539|9553|83744|1839667|5190|8266|1736|644303|1270|990|4|319|17|2|32|4075|43|539.22|21.56|560.78|88.62|235.64|134.80|222.43|181.99|345.82|
2451000|45403|14468|98279|835885|4338|28391|32980|1476507|1572|48684|2|91|6|3|15|4076|85|13458.90|1211.30|14670.20|21.14|4233.85|2557.19|4033.63|6868.08|5466.29|
2451116|43199|8138|85966|1430667|1415|4116|85966|1430667|729|4116|4|104|4|1|5|4078|96|3623.04|72.46|3695.50|92.22|2079.36|724.60|57.96|2840.48|2244.04|
2451062|12643|16130|27168|464827|86|36898|74145|832378|4474|44217|4|88|12|3|24|4079|16|247.04|17.29|264.33|41.83|210.88|59.28|73.22|114.54|270.00|
2451027|34327|13066|27168|464827|86|36898|31231|1222113|5901|36136|4|55|7|5|13|4079|24|74.16|0.74|74.90|73.28|57.84|67.48|1.33|5.35|131.86|
2451045|55839|17062|57214|169707|1847|31540|9751|1350932|5085|6391|2|17|16|4|5|4080|1|19.06|1.14|20.20|87.24|49.79|9.33|8.36|1.37|138.17|
2450969|58122|1891|44900|777164|628|36092|39624|894647|5827|3854|4|108|14|4|34|4081|38|4048.90|323.91|4372.81|7.94|2235.92|2591.29|1326.42|131.19|2567.77|
2451012|69863|15439|44900|777164|628|36092|37245|49707|4075|24090|4|292|1|4|24|4081|45|6846.75|0.00|6846.75|11.74|2315.70|1780.15|759.99|4306.61|2327.44|
2451106|78129|17377|34289|665116|6696|11523|34289|665116|4155|11523|1|43|20|3|9|4083|52|1889.16|18.89|1908.05|98.76|1092.00|510.07|496.47|882.62|1209.65|
2451057|50626|9847|28836|1047369|1455|30741|2047|1837090|2882|7427|4|243|3|5|15|4085|89|2485.77|223.71|2709.48|65.64|2209.87|1740.03|328.12|417.62|2499.22|
2450955|30117|3152|67854|207700|1146|9392|50977|622576|1650|37524|1|41|6|5|24|4087|36|2132.64|170.61|2303.25|69.05|788.04|149.28|1289.18|694.18|1027.70|
2451070|40373|14842|91450|1824020|2190|33160|65325|545013|4658|7103|2|29|11|1|6|4091|42|2156.70|107.83|2264.53|81.83|170.94|0.00|1294.02|862.68|360.60|
2451064|55116|16810|91450|1824020|2190|33160|91450|1824020|6996|33160|2|4|12|1|5|4091|26|744.12|7.44|751.56|89.52|874.38|141.38|560.54|42.20|971.34|
2451003|32086|2896|91450|1824020|2190|33160|94260|1405862|5720|28331|2|250|5|3|16|4091|64|6251.52|312.57|6564.09|73.39|423.68|6126.48|8.75|116.29|809.64|
2451015|60885|9596|54747|976128|4356|36537|13113|91327|6780|1033|4|86|5|3|11|4093|36|1314.00|118.26|1432.26|81.76|1142.64|1156.32|47.30|110.38|1342.66|
2451077|71740|17572|54747|976128|4356|36537|78338|1270261|5291|3921|4|8|4|2|32|4093|49|4139.52|372.55|4512.07|91.77|1839.46|1614.41|2146.34|378.77|2303.78|
2450994|72728|898|27719|1912239|2712|13185|66572|1663437|5544|36451|1|59|19|3|15|4094|10|658.10|59.22|717.32|56.93|143.40|579.12|74.24|4.74|259.55|
2451040|28289|14353|76671|1417484|2744|15604|46909|804325|5340|35955|2|301|7|4|34|4095|27|3572.64|178.63|3751.27|57.42|297.54|3286.82|148.62|137.20|533.59|
2451037|62018|12415|6390|1705083|1376|4069|15291|984288|3837|13386|4|39|13|2|11|4098|15|303.30|24.26|327.56|45.74|101.10|248.70|3.82|50.78|171.10|
2451084|23855|13975|8173|177305|1284|40863|74476|1107471|2797|38523|1|20|14|5|21|4099|55|408.10|24.48|432.58|19.00|1399.20|367.29|14.69|26.12|1442.68|
2451102|43307|5278|26726|943397|5221|8692|3989|415831|6725|21972|2|106|7|4|28|4100|1|16.92|0.84|17.76|94.14|7.03|8.29|4.74|3.89|102.01|
2451034|36133|8278|68896|372482|4868|22501|10450|1389445|3489|48333|1|62|18|2|21|4101|11|23.43|1.64|25.07|10.62|219.01|21.55|1.25|0.63|231.27|
2451059|51593|4129|60243|1496576|4109|44442|86803|1658260|1643|26579|4|67|14|5|33|4102|80|1536.00|107.52|1643.52|61.93|1056.00|399.36|295.52|841.12|1225.45|
2451090|16427|16022|479|1610353|1474|19348|23737|1114786|3150|34761|4|302|13|4|3|4104|9|345.24|31.07|376.31|13.93|143.37|27.61|82.58|235.05|188.37|
2451040|41179|188|52578|1460976|6174|13419|77875|1062185|4516|16447|2|82|7|3|34|4105|2|14.18|1.27|15.45|42.35|10.00|5.10|7.53|1.55|53.62|
2450983|62381|12434|52578|1460976|6174|13419|6966|886324|6097|5023|2|72|8|4|22|4105|48|3612.00|144.48|3756.48|36.55|1561.92|1950.48|764.29|897.23|1742.95|
2451090|24327|1477|48279|1723015|3351|32440|35891|58886|5864|2842|4|98|16|4|2|4107|3|323.61|19.41|343.02|45.10|46.23|3.23|54.46|265.92|110.74|
2451053|78813|13454|48279|1723015|3351|32440|48605|20992|1064|34336|4|74|5|2|19|4107|7|736.61|44.19|780.80|21.14|439.60|184.15|303.85|248.61|504.93|
2450971|21549|14620|99441|881262|2730|49751|99441|881262|1080|49751|1|91|7|2|17|4108|15|165.30|1.65|166.95|13.80|108.90|74.38|31.82|59.10|124.35|
2451013|54776|15745|5623|1195349|1522|13295|5967|879984|1037|48137|2|29|3|3|31|4109|85|10787.35|539.36|11326.71|10.73|391.85|3883.44|3866.18|3037.73|941.94|
2451091|27759|7604|19157|1834218|479|31940|11095|1833059|2441|29776|4|37|1|1|13|4112|18|1521.72|121.73|1643.45|18.06|426.78|1080.42|136.80|304.50|566.57|
2450957|82081|14654|83056|734964|4025|9933|83056|734964|3508|9933|4|72|19|5|6|4117|7|488.53|14.65|503.18|38.06|307.93|478.75|4.10|5.68|360.64|
2451120|50995|12751|83056|734964|4025|9933|30247|524199|5590|29334|4|28|20|4|28|4117|58|0.00|0.00|0.00|58.57|382.80|0.00|0.00|0.00|441.37|
2450944|71386|1426|67026|1784243|307|20324|96914|1227870|406|9742|2|82|3|2|33|4118|10|94.60|8.51|103.11|83.22|157.70|52.97|19.98|21.65|249.43|
2451071|67593|7210|38429|1401870|5664|5058|76673|1656339|5004|2916|4|104|18|5|30|4121|52|147.68|0.00|147.68|39.52|84.24|95.99|40.31|11.38|123.76|
2450971|30033|12682|38429|1401870|5664|5058|25634|1022388|5607|45673|4|25|17|3|27|4121|23|988.54|79.08|1067.62|92.91|770.73|741.40|103.79|143.35|942.72|
2451003|58774|1240|1743|1087222|2301|18580|94753|785703|1052|14001|1|86|1|5|29|4123|57|9085.23|635.96|9721.19|55.56|1191.30|6541.36|330.70|2213.17|1882.82|
2451084|16795|1082|1743|1087222|2301|18580|9378|326544|1766|2588|1|91|20|2|34|4123|71|5680.00|113.60|5793.60|2.83|3572.72|3976.00|647.52|1056.48|3689.15|
2451144|39807|16465|37299|804381|5063|12592|47362|568281|6971|48108|1|96|12|4|26|4124|48|1062.24|42.48|1104.72|11.12|244.80|732.94|19.75|309.55|298.40|
2451113|67158|15332|47431|1574506|4334|48562|62495|14159|1718|18877|4|65|1|2|21|4125|14|1987.58|0.00|1987.58|13.95|625.66|1073.29|740.57|173.72|639.61|
2451029|25431|6034|47431|1574506|4334|48562|80503|961623|4027|22431|4|13|16|3|17|4125|53|478.59|33.50|512.09|34.27|718.15|268.01|195.83|14.75|785.92|
2450995|39589|4916|64886|290706|2126|7546|73573|439338|791|18291|4|16|11|1|31|4126|35|2546.25|0.00|2546.25|28.12|2676.80|1807.83|708.88|29.54|2704.92|
2451051|41331|4663|87480|1202637|6594|20151|44869|406523|1353|24583|4|91|13|3|33|4128|7|952.91|38.11|991.02|53.68|470.54|314.46|427.76|210.69|562.33|
2451161|74888|16328|87480|1202637|6594|20151|35841|608112|6714|34869|4|229|15|2|14|4128|63|2850.12|28.50|2878.62|61.71|950.04|1254.05|319.21|1276.86|1040.25|
2450941|71713|2938|96755|789776|6350|47771|92883|201280|4572|44217|4|72|6|3|13|4129|13|457.73|13.73|471.46|10.46|135.59|247.17|109.49|101.07|159.78|
2450978|62369|15208|96755|789776|6350|47771|96755|789776|2799|47771|4|40|15|4|13|4129|45|189.00|15.12|204.12|56.87|258.30|52.92|72.12|63.96|330.29|
2451090|8573|3508|77939|693567|3595|49223|6574|1721682|2424|28013|2|6|19|3|20|4130|8|465.04|37.20|502.24|12.55|169.12|381.33|0.83|82.88|218.87|
2450929|54800|3697|60727|67072|970|17668|26707|633521|5526|10731|1|38|6|1|21|4131|79|8376.37|167.52|8543.89|26.32|1873.09|2094.09|3769.36|2512.92|2066.93|
2451085|54477|5018|60727|67072|970|17668|29807|610589|1691|13946|1|30|18|3|10|4131|4|121.20|0.00|121.20|2.47|34.80|121.20|0.00|0.00|37.27|
2451093|56869|1510|44910|1023233|403|23973|67630|1169004|5356|19308|4|30|4|1|18|4133|49|66.15|3.96|70.11|62.40|70.07|33.07|3.63|29.45|136.43|
2451063|50047|8750|77512|1294673|5434|48948|27627|1135011|1325|19239|2|19|8|2|11|4134|11|130.02|3.90|133.92|72.64|438.79|52.00|69.43|8.59|515.33|
2451040|74291|13819|13209|1529554|5546|15891|40714|411816|7187|45311|4|19|17|3|17|4137|13|0.00|0.00|0.00|7.35|330.07|0.00|0.00|0.00|337.42|
2450966|32510|22|78814|701797|5227|35010|82877|1299662|5848|13987|1|84|11|5|31|4139|8|476.88|38.15|515.03|41.59|144.48|171.67|274.68|30.53|224.22|
2450979|72400|5443|39149|1258739|6329|1119|428|1029745|5687|23229|2|260|1|3|15|4140|21|1365.42|27.30|1392.72|33.45|924.84|710.01|216.28|439.13|985.59|
2451097|65494|6532|95856|146939|6822|21905|43423|1495397|4180|44163|4|81|19|2|30|4141|58|639.74|6.39|646.13|40.69|463.42|498.99|21.11|119.64|510.50|
2451011|47340|12895|13160|1576424|5735|999|30607|1598133|3049|7918|2|2|19|5|9|4142|5|249.70|7.49|257.19|36.50|140.45|39.95|127.94|81.81|184.44|
2451023|40777|7681|32616|1476899|5182|33465|22306|894603|6095|6034|1|12|10|4|26|4144|45|616.05|36.96|653.01|66.04|259.20|104.72|495.99|15.34|362.20|
2451015|38430|10801|73757|117613|3422|478|84457|1186431|6673|1715|2|104|14|4|6|4145|35|5375.30|483.77|5859.07|67.78|3185.35|2902.66|2027.56|445.08|3736.90|
2450997|70831|12046|60040|555658|2029|25647|26886|560867|5878|2889|2|5|2|1|12|4146|43|302.29|24.18|326.47|20.37|388.29|196.48|31.74|74.07|432.84|
2451029|45150|5161|60040|555658|2029|25647|60040|555658|1162|25647|2|310|2|2|27|4146|4|21.40|0.21|21.61|81.03|0.76|7.49|1.25|12.66|82.00|
2451085|78090|1532|87256|150443|6877|25664|61605|991583|3695|25407|2|283|3|3|25|4153|2|129.48|2.58|132.06|66.46|43.16|113.94|5.28|10.26|112.20|
2451124|38545|12781|6555|1774217|5526|35988|40104|857698|5929|22207|4|41|20|3|4|4154|27|2066.85|62.00|2128.85|67.30|768.42|578.71|491.08|997.06|897.72|
2451040|66189|8395|6555|1774217|5526|35988|82489|546311|2295|23526|4|292|12|3|7|4154|17|754.80|7.54|762.34|49.16|771.63|301.92|434.76|18.12|828.33|
2450956|74272|3286|52437|388767|1897|13380|78146|1552659|6302|34698|4|57|7|3|1|4158|5|95.20|8.56|103.76|63.02|122.40|52.36|35.55|7.29|193.98|
2450944|60410|1022|65323|569417|6758|29652|4347|518642|6154|23313|4|308|16|3|35|4164|9|451.08|22.55|473.63|43.29|431.91|320.26|20.93|109.89|497.75|
2451074|70431|17330|89454|6475|3849|36870|67108|1685928|972|18416|1|98|1|5|32|4165|1|110.02|0.00|110.02|29.92|45.94|15.40|75.69|18.93|75.86|
2451100|35007|13934|43203|380912|6621|44377|43203|380912|4415|44377|1|53|10|2|26|4166|20|639.00|44.73|683.73|41.69|341.80|242.82|348.63|47.55|428.22|
2451034|65327|1225|47533|334012|4044|1323|47533|334012|7046|1323|4|1|7|2|29|4167|2|162.04|1.62|163.66|57.15|189.70|19.44|96.96|45.64|248.47|
2451024|11133|9520|78915|1024630|2345|33260|48213|1503205|4731|1457|2|107|2|3|19|4168|39|2300.22|23.00|2323.22|50.91|862.29|1932.18|364.35|3.69|936.20|
2451078|73311|17990|33123|152045|6967|49089|14112|328687|89|5444|1|106|3|5|7|4169|88|1337.60|0.00|1337.60|5.66|1701.92|1083.45|114.36|139.79|1707.58|
2451094|62441|1342|50885|1570150|2215|15480|11945|1126908|3411|5114|1|39|16|4|12|4170|7|958.37|0.00|958.37|93.10|443.24|392.93|16.96|548.48|536.34|
2451002|77354|14536|23688|673975|5062|18949|95876|260260|4297|35487|4|274|11|3|5|4171|14|139.16|11.13|150.29|24.93|142.38|115.50|16.79|6.87|178.44|
2451054|78319|350|57085|217748|5611|8274|59103|1796168|3503|22085|4|52|4|1|21|4173|24|523.44|10.46|533.90|26.83|299.04|450.15|41.04|32.25|336.33|
2451071|49574|15391|73893|1278694|4648|9402|95799|1426637|3300|10|2|68|6|1|19|4175|16|311.20|3.11|314.31|96.32|61.28|99.58|175.64|35.98|160.71|
2451056|60673|17521|73893|1278694|4648|9402|73670|1630181|4366|24904|2|41|12|5|25|4175|7|413.84|4.13|417.97|39.55|128.94|0.00|173.81|240.03|172.62|
2451068|52903|10892|80501|558304|6860|32616|20017|80247|1266|28285|1|272|2|1|20|4177|68|433.84|8.67|442.51|72.05|528.36|65.07|221.26|147.51|609.08|
2450989|29035|2833|62840|1148193|2793|27346|40990|1773781|3255|329|2|103|11|5|9|4179|8|803.12|16.06|819.18|10.14|48.64|401.56|180.70|220.86|74.84|
2451022|3850|13360||968185||15788|78552|||26200|1|65||5|5|4181|10|539.00||582.12|88.85|0.00|||159.76|131.97|
2451091|48087|10264|57775|1673334|4540|34546|26380|724227|4980|26980|4|71|6|4|2|4182|62|11803.56|472.14|12275.70|96.55|4030.62|11331.41|42.49|429.66|4599.31|
2450969|46926|1402|15818|1438186|201|4969|26624|1349913|997|37634|2|295|19|1|30|4184|12|715.80|7.15|722.95|5.86|841.08|307.79|179.52|228.49|854.09|
2451011|40161|7556|64880|811200|6320|4240|56585|1506024|6261|18898|1|97|16|3|10|4186|19|2133.32|21.33|2154.65|65.44|907.25|2005.32|112.64|15.36|994.02|
2450979|61018|12571|77298|1461367|1789|25811|41634|1198860|4694|38175|4|93|17|1|20|4187|40|291.60|14.58|306.18|31.07|1567.60|253.69|31.84|6.07|1613.25|
2451012|86202|2197|77298|1461367|1789|25811|33128|481034|3140|28093|4|12|5|3|6|4187|63|264.60|2.64|267.24|51.12|1523.34|95.25|157.49|11.86|1577.10|
2450964|68584|8084|6263|1416732|2401|6023|90230|406334|3999|5617|2|31|18|3|1|4189|22|515.02|5.15|520.17|2.24|944.24|339.91|84.05|91.06|951.63|
2451003|46385|5164|6263|1416732|2401|6023|69201|1156332|1374|43216|2|43|15|2|29|4189|36|1948.32|19.48|1967.80|4.79|667.80|467.59|577.48|903.25|692.07|
2451129|42135|11545|89983|1004510|1884|6411|96616|199181|5611|10841|2|57|4|4|9|4190|8|819.28|40.96|860.24|57.56|87.36|491.56|232.68|95.04|185.88|
2451027|66018|10400|89983|1004510|1884|6411|70468|235856|7159|44862|2|240|11|1|34|4190|7|39.48|1.18|40.66|41.63|61.46|10.26|5.84|23.38|104.27|
2451075|66175|15487|89983|1004510|1884|6411|18791|502420|5382|12744|2|29|3|5|35|4190|19|539.79|32.38|572.17|8.69|363.28|469.61|33.68|36.50|404.35|
2451028|74172|16556|47557|16994|831|34668|5456|263128|4240|45752|1|19|1|3|25|4191|18|40.68|2.84|43.52|32.70|50.22|10.57|5.41|24.70|85.76|
2451045|31755|11162|47557|16994|831|34668|83486|167227|3366|17458|1|48|15|4|16|4191|17|507.96|25.39|533.35|95.02|91.80|325.09|21.94|160.93|212.21|
2451069|63831|17612|47557|16994|831|34668|16976|1611989|5058|34463|1|86|4|4|19|4191|18|407.34|32.58|439.92|28.71|289.80|162.93|224.85|19.56|351.09|
2450965|70122|8248|46514|938420|3126|21832|49235|321232|1678|20524|4|61|15|1|22|4193|43|762.82|22.88|785.70|16.63|365.50|709.42|33.64|19.76|405.01|
2450990|29955|8743|46514|938420|3126|21832|94663|546038|1729|5020|4|50|6|2|23|4193|6|111.60|4.46|116.06|35.80|13.92|71.42|38.57|1.61|54.18|
2451108|52554|3230|47523|1154855|2987|49519|27523|907077|4906|4735|1|83|15|4|23|4195|8|1043.44|52.17|1095.61|99.14|302.40|302.59|22.22|718.63|453.71|
2450977|61926|5176|47523|1154855|2987|49519|73888|757731|5197|33016|1|83|14|3|14|4195|16|450.72|40.56|491.28|78.94|170.56|54.08|372.84|23.80|290.06|
2451120|73836|10684|15967|1582762|4757|4305|34715|1533546|6435|35324|4|4|18|2|1|4197|19|3003.33|90.09|3093.42|85.99|652.84|1231.36|1116.34|655.63|828.92|
2451063|26063|10435|15967|1582762|4757|4305|44114|942892|986|35127|4|36|16|5|29|4197|24|161.52|4.84|166.36|24.74|67.92|69.45|4.60|87.47|97.50|
2450987|762|13478||1582762|4757||79217|||||102||3|5|4197|56|794.64|39.73|834.37|||||66.76|504.48|
2450987|31807|1934|33162|698608|407|27053|74937|1010136|3005|12627|2|69|7|1|33|4198|3|136.26|1.36|137.62|14.85|5.16|54.50|63.77|17.99|21.37|
